wavelength,alpha_0,alpha_0_uncertainty,alpha_1,alpha_1_uncertainty,alpha_2,alpha_2_uncertainty
1695.214,194.13,0.19,0,0,0,0
1695.234,194.13,0.19,0,0,0,0
1695.254,194.13,0.19,0,0,0,0
1695.274,194.13,0.19,0,0,0,0
1695.294,194.13,0.19,0,0,0,0
1695.314,194.13,0.19,0,0,0,0
1695.334,194.13,0.19,0,0,0,0
1695.354,194.13,0.19,0,0,0,0
1695.374,194.13,0.19,0,0,0,0
1695.394,194.13,0.19,0,0,0,0
1695.414,194.13,0.19,0,0,0,0
1695.434,194.12,0.19,0,0,0,0
1695.454,194.12,0.19,0,0,0,0
1695.474,194.12,0.19,0,0,0,0
1695.494,194.12,0.19,0,0,0,0
1695.514,194.12,0.19,0,0,0,0
1695.534,194.12,0.19,0,0,0,0
1695.554,194.12,0.19,0,0,0,0
1695.574,194.12,0.19,0,0,0,0
1695.594,194.12,0.19,0,0,0,0
1695.614,194.12,0.19,0,0,0,0
1695.634,194.12,0.19,0,0,0,0
1695.654,194.12,0.19,0,0,0,0
1695.674,194.11,0.19,0,0,0,0
1695.694,194.11,0.19,0,0,0,0
1695.714,194.11,0.19,0,0,0,0
1695.734,194.11,0.19,0,0,0,0
1695.754,194.11,0.19,0,0,0,0
1695.774,194.11,0.19,0,0,0,0
1695.794,194.11,0.19,0,0,0,0
1695.814,194.11,0.19,0,0,0,0
1695.834,194.11,0.19,0,0,0,0
1695.854,194.11,0.19,0,0,0,0
1695.874,194.11,0.19,0,0,0,0
1695.894,194.11,0.19,0,0,0,0
1695.914,194.1,0.19,0,0,0,0
1695.934,194.1,0.19,0,0,0,0
1695.954,194.1,0.19,0,0,0,0
1695.974,194.1,0.19,0,0,0,0
1695.994,194.1,0.19,0,0,0,0
1696.014,194.1,0.19,0,0,0,0
1696.034,194.1,0.19,0,0,0,0
1696.054,194.1,0.19,0,0,0,0
1696.074,194.1,0.19,0,0,0,0
1696.094,194.1,0.19,0,0,0,0
1696.114,194.1,0.19,0,0,0,0
1696.134,194.1,0.19,0,0,0,0
1696.154,194.09,0.19,0,0,0,0
1696.174,194.09,0.19,0,0,0,0
1696.194,194.09,0.19,0,0,0,0
1696.214,194.09,0.19,0,0,0,0
1696.234,194.09,0.19,0,0,0,0
1696.254,194.09,0.19,0,0,0,0
1696.274,194.09,0.19,0,0,0,0
1696.294,194.09,0.19,0,0,0,0
1696.314,194.09,0.19,0,0,0,0
1696.334,194.09,0.19,0,0,0,0
1696.354,194.09,0.19,0,0,0,0
1696.374,194.09,0.19,0,0,0,0
1696.394,194.08,0.19,0,0,0,0
1696.414,194.08,0.19,0,0,0,0
1696.434,194.08,0.19,0,0,0,0
1696.454,194.08,0.19,0,0,0,0
1696.474,194.08,0.19,0,0,0,0
1696.494,194.08,0.19,0,0,0,0
1696.514,194.08,0.19,0,0,0,0
1696.534,194.08,0.19,0,0,0,0
1696.554,194.08,0.19,0,0,0,0
1696.574,194.08,0.19,0,0,0,0
1696.594,194.08,0.19,0,0,0,0
1696.614,194.07,0.19,0,0,0,0
1696.634,194.07,0.19,0,0,0,0
1696.654,194.07,0.19,0,0,0,0
1696.674,194.07,0.19,0,0,0,0
1696.694,194.07,0.19,0,0,0,0
1696.714,194.07,0.19,0,0,0,0
1696.734,194.07,0.19,0,0,0,0
1696.754,194.07,0.19,0,0,0,0
1696.774,194.07,0.19,0,0,0,0
1696.794,194.07,0.19,0,0,0,0
1696.814,194.07,0.19,0,0,0,0
1696.834,194.07,0.19,0,0,0,0
1696.854,194.06,0.19,0,0,0,0
1696.874,194.06,0.19,0,0,0,0
1696.894,194.06,0.19,0,0,0,0
1696.914,194.06,0.19,0,0,0,0
1696.934,194.06,0.19,0,0,0,0
1696.954,194.06,0.19,0,0,0,0
1696.974,194.06,0.19,0,0,0,0
1696.994,194.06,0.19,0,0,0,0
1697.014,194.06,0.19,0,0,0,0
1697.034,194.06,0.19,0,0,0,0
1697.054,194.06,0.19,0,0,0,0
1697.074,194.06,0.19,0,0,0,0
1697.094,194.05,0.19,0,0,0,0
1697.114,194.05,0.19,0,0,0,0
1697.134,194.05,0.19,0,0,0,0
1697.154,194.05,0.19,0,0,0,0
1697.174,194.05,0.19,0,0,0,0
1697.194,194.05,0.19,0,0,0,0
1697.214,194.05,0.19,0,0,0,0
1697.234,194.05,0.19,0,0,0,0
1697.254,194.05,0.19,0,0,0,0
1697.274,194.05,0.19,0,0,0,0
1697.294,194.05,0.19,0,0,0,0
1697.314,194.05,0.19,0,0,0,0
1697.334,194.04,0.19,0,0,0,0
1697.354,194.04,0.19,0,0,0,0
1697.374,194.04,0.19,0,0,0,0
1697.394,194.04,0.19,0,0,0,0
1697.414,194.04,0.19,0,0,0,0
1697.434,194.04,0.19,0,0,0,0
1697.454,194.04,0.19,0,0,0,0
1697.474,194.04,0.19,0,0,0,0
1697.494,194.04,0.19,0,0,0,0
1697.514,194.04,0.19,0,0,0,0
1697.534,194.04,0.19,0,0,0,0
1697.554,194.04,0.19,0,0,0,0
1697.574,194.03,0.19,0,0,0,0
1697.594,194.03,0.19,0,0,0,0
1697.614,194.03,0.19,0,0,0,0
1697.634,194.03,0.19,0,0,0,0
1697.654,194.03,0.19,0,0,0,0
1697.674,194.03,0.19,0,0,0,0
1697.694,194.03,0.19,0,0,0,0
1697.714,194.03,0.19,0,0,0,0
1697.734,194.03,0.19,0,0,0,0
1697.754,194.03,0.19,0,0,0,0
1697.774,194.03,0.19,0,0,0,0
1697.794,194.03,0.19,0,0,0,0
1697.814,194.02,0.19,0,0,0,0
1697.834,194.02,0.19,0,0,0,0
1697.854,194.02,0.19,0,0,0,0
1697.874,194.02,0.19,0,0,0,0
1697.894,194.02,0.19,0,0,0,0
1697.914,194.02,0.19,0,0,0,0
1697.934,194.02,0.19,0,0,0,0
1697.954,194.02,0.19,0,0,0,0
1697.974,194.02,0.19,0,0,0,0
1697.994,194.02,0.19,0,0,0,0
1698.014,194.02,0.19,0,0,0,0
1698.034,194.02,0.19,0,0,0,0
1698.054,194.01,0.19,0,0,0,0
1698.074,194.01,0.19,0,0,0,0
1698.094,194.01,0.19,0,0,0,0
1698.114,194.01,0.19,0,0,0,0
1698.134,194.01,0.19,0,0,0,0
1698.154,194.01,0.19,0,0,0,0
1698.174,194.01,0.19,0,0,0,0
1698.194,194.01,0.19,0,0,0,0
1698.214,194.01,0.19,0,0,0,0
1698.234,194.01,0.19,0,0,0,0
1698.254,194.01,0.19,0,0,0,0
1698.274,194.01,0.19,0,0,0,0
1698.294,194,0.19,0,0,0,0
1698.314,194,0.19,0,0,0,0
1698.334,194,0.19,0,0,0,0
1698.354,194,0.19,0,0,0,0
1698.374,194,0.19,0,0,0,0
1698.394,194,0.19,0,0,0,0
1698.414,194,0.19,0,0,0,0
1698.434,194,0.19,0,0,0,0
1698.454,194,0.19,0,0,0,0
1698.474,194,0.19,0,0,0,0
1698.494,194,0.19,0,0,0,0
1698.514,194,0.19,0,0,0,0
1698.534,193.99,0.19,0,0,0,0
1698.554,193.99,0.19,0,0,0,0
1698.574,193.99,0.19,0,0,0,0
1698.594,193.99,0.19,0,0,0,0
1698.614,193.99,0.19,0,0,0,0
1698.634,193.99,0.19,0,0,0,0
1698.654,193.99,0.19,0,0,0,0
1698.674,193.99,0.19,0,0,0,0
1698.694,193.99,0.19,0,0,0,0
1698.714,193.99,0.19,0,0,0,0
1698.734,193.99,0.19,0,0,0,0
1698.754,193.99,0.19,0,0,0,0
1698.774,193.98,0.19,0,0,0,0
1698.794,193.98,0.19,0,0,0,0
1698.814,193.98,0.19,0,0,0,0
1698.834,193.98,0.19,0,0,0,0
1698.854,193.98,0.19,0,0,0,0
1698.874,193.98,0.19,0,0,0,0
1698.894,193.98,0.19,0,0,0,0
1698.914,193.98,0.19,0,0,0,0
1698.934,193.98,0.19,0,0,0,0
1698.954,193.98,0.19,0,0,0,0
1698.974,193.98,0.19,0,0,0,0
1698.994,193.98,0.19,0,0,0,0
1699.014,193.97,0.19,0,0,0,0
1699.034,193.97,0.19,0,0,0,0
1699.054,193.97,0.19,0,0,0,0
1699.074,193.97,0.19,0,0,0,0
1699.094,193.97,0.19,0,0,0,0
1699.114,193.97,0.19,0,0,0,0
1699.134,193.97,0.19,0,0,0,0
1699.154,193.97,0.19,0,0,0,0
1699.174,193.97,0.19,0,0,0,0
1699.194,193.97,0.19,0,0,0,0
1699.214,193.97,0.19,0,0,0,0
1699.234,193.97,0.19,0,0,0,0
1699.254,193.96,0.19,0,0,0,0
1699.274,193.96,0.19,0,0,0,0
1699.294,193.96,0.19,0,0,0,0
1699.314,193.96,0.19,0,0,0,0
1699.334,193.96,0.19,0,0,0,0
1699.354,193.96,0.19,0,0,0,0
1699.374,193.96,0.19,0,0,0,0
1699.394,193.96,0.19,0,0,0,0
1699.414,193.96,0.19,0,0,0,0
1699.434,193.96,0.19,0,0,0,0
1699.454,193.96,0.19,0,0,0,0
1699.474,193.96,0.19,0,0,0,0
1699.494,193.95,0.19,0,0,0,0
1699.514,193.95,0.19,0,0,0,0
1699.534,193.95,0.19,0,0,0,0
1699.554,193.95,0.19,0,0,0,0
1699.574,193.95,0.19,0,0,0,0
1699.594,193.95,0.19,0,0,0,0
1699.614,193.95,0.19,0,0,0,0
1699.634,193.95,0.19,0,0,0,0
1699.654,193.95,0.19,0,0,0,0
1699.674,193.95,0.19,0,0,0,0
1699.694,193.95,0.19,0,0,0,0
1699.714,193.95,0.19,0,0,0,0
1699.734,193.94,0.19,0,0,0,0
1699.754,193.94,0.19,0,0,0,0
1699.774,193.94,0.19,0,0,0,0
1699.794,193.94,0.19,0,0,0,0
1699.814,193.94,0.19,0,0,0,0
1699.834,193.94,0.19,0,0,0,0
1699.854,193.94,0.19,0,0,0,0
1699.874,193.94,0.19,0,0,0,0
1699.894,193.94,0.19,0,0,0,0
1699.914,193.94,0.19,0,0,0,0
1699.934,193.94,0.19,0,0,0,0
1699.954,193.94,0.19,0,0,0,0
1699.974,193.93,0.19,0,0,0,0
1699.994,193.93,0.19,0,0,0,0
1700.014,193.93,0.19,0,0,0,0
1700.034,193.93,0.19,0,0,0,0
1700.054,193.93,0.19,0,0,0,0
1700.074,193.93,0.19,0,0,0,0
1700.094,193.93,0.19,0,0,0,0
1700.114,193.93,0.19,0,0,0,0
1700.134,193.93,0.19,0,0,0,0
1700.154,193.93,0.19,0,0,0,0
1700.174,193.93,0.19,0,0,0,0
1700.194,193.93,0.19,0,0,0,0
1700.214,193.92,0.19,0,0,0,0
1700.234,193.92,0.19,0,0,0,0
1700.254,193.92,0.19,0,0,0,0
1700.274,193.92,0.19,0,0,0,0
1700.294,193.92,0.19,0,0,0,0
1700.314,193.92,0.19,0,0,0,0
1700.334,193.92,0.19,0,0,0,0
1700.354,193.92,0.19,0,0,0,0
1700.374,193.92,0.19,0,0,0,0
1700.394,193.92,0.19,0,0,0,0
1700.414,193.92,0.19,0,0,0,0
1700.434,193.92,0.19,0,0,0,0
1700.454,193.91,0.19,0,0,0,0
1700.474,193.91,0.19,0,0,0,0
1700.494,193.91,0.19,0,0,0,0
1700.514,193.91,0.19,0,0,0,0
1700.534,193.91,0.19,0,0,0,0
1700.554,193.91,0.19,0,0,0,0
1700.574,193.91,0.19,0,0,0,0
1700.594,193.91,0.19,0,0,0,0
1700.614,193.91,0.19,0,0,0,0
1700.634,193.91,0.19,0,0,0,0
1700.654,193.91,0.19,0,0,0,0
1700.674,193.91,0.19,0,0,0,0
1700.694,193.9,0.19,0,0,0,0
1700.714,193.9,0.19,0,0,0,0
1700.734,193.9,0.19,0,0,0,0
1700.754,193.9,0.19,0,0,0,0
1700.774,193.9,0.19,0,0,0,0
1700.794,193.9,0.19,0,0,0,0
1700.814,193.9,0.19,0,0,0,0
1700.834,193.9,0.19,0,0,0,0
1700.854,193.9,0.19,0,0,0,0
1700.874,193.9,0.19,0,0,0,0
1700.894,193.9,0.19,0,0,0,0
1700.914,193.9,0.19,0,0,0,0
1700.934,193.89,0.19,0,0,0,0
1700.954,193.89,0.19,0,0,0,0
1700.974,193.89,0.19,0,0,0,0
1700.994,193.89,0.19,0,0,0,0
1701.014,193.89,0.19,0,0,0,0
1701.034,193.89,0.19,0,0,0,0
1701.054,193.89,0.19,0,0,0,0
1701.074,193.89,0.19,0,0,0,0
1701.094,193.89,0.19,0,0,0,0
1701.114,193.89,0.19,0,0,0,0
1701.134,193.89,0.19,0,0,0,0
1701.154,193.89,0.19,0,0,0,0
1701.174,193.88,0.19,0,0,0,0
1701.194,193.88,0.19,0,0,0,0
1701.214,193.88,0.19,0,0,0,0
1701.234,193.88,0.19,0,0,0,0
1701.254,193.88,0.19,0,0,0,0
1701.274,193.88,0.19,0,0,0,0
1701.294,193.88,0.19,0,0,0,0
1701.314,193.88,0.19,0,0,0,0
1701.334,193.88,0.19,0,0,0,0
1701.354,193.88,0.19,0,0,0,0
1701.374,193.88,0.19,0,0,0,0
1701.394,193.88,0.19,0,0,0,0
1701.414,193.87,0.19,0,0,0,0
1701.434,193.87,0.19,0,0,0,0
1701.454,193.87,0.19,0,0,0,0
1701.474,193.87,0.19,0,0,0,0
1701.494,193.87,0.19,0,0,0,0
1701.514,193.87,0.19,0,0,0,0
1701.534,193.87,0.19,0,0,0,0
1701.554,193.87,0.19,0,0,0,0
1701.574,193.87,0.19,0,0,0,0
1701.594,193.87,0.19,0,0,0,0
1701.614,193.87,0.19,0,0,0,0
1701.634,193.87,0.19,0,0,0,0
1701.654,193.86,0.19,0,0,0,0
1701.674,193.86,0.19,0,0,0,0
1701.694,193.86,0.19,0,0,0,0
1701.714,193.86,0.19,0,0,0,0
1701.734,193.86,0.19,0,0,0,0
1701.754,193.86,0.19,0,0,0,0
1701.774,193.86,0.19,0,0,0,0
1701.794,193.86,0.19,0,0,0,0
1701.814,193.86,0.19,0,0,0,0
1701.834,193.86,0.19,0,0,0,0
1701.854,193.86,0.19,0,0,0,0
1701.874,193.86,0.19,0,0,0,0
1701.894,193.85,0.19,0,0,0,0
1701.914,193.85,0.19,0,0,0,0
1701.934,193.85,0.19,0,0,0,0
1701.954,193.85,0.19,0,0,0,0
1701.974,193.85,0.19,0,0,0,0
1701.994,193.85,0.19,0,0,0,0
1702.014,193.85,0.19,0,0,0,0
1702.034,193.85,0.19,0,0,0,0
1702.054,193.85,0.19,0,0,0,0
1702.074,193.85,0.19,0,0,0,0
1702.094,193.85,0.19,0,0,0,0
1702.114,193.85,0.19,0,0,0,0
1702.134,193.84,0.19,0,0,0,0
1702.154,193.84,0.19,0,0,0,0
1702.174,193.84,0.19,0,0,0,0
1702.194,193.84,0.19,0,0,0,0
1702.214,193.84,0.19,0,0,0,0
1702.234,193.84,0.19,0,0,0,0
1702.254,193.84,0.19,0,0,0,0
1702.274,193.84,0.19,0,0,0,0
1702.294,193.84,0.19,0,0,0,0
1702.314,193.84,0.19,0,0,0,0
1702.334,193.84,0.19,0,0,0,0
1702.354,193.84,0.19,0,0,0,0
1702.374,193.83,0.19,0,0,0,0
1702.394,193.83,0.19,0,0,0,0
1702.414,193.83,0.19,0,0,0,0
1702.434,193.83,0.19,0,0,0,0
1702.454,193.83,0.19,0,0,0,0
1702.474,193.83,0.19,0,0,0,0
1702.494,193.83,0.19,0,0,0,0
1702.514,193.83,0.19,0,0,0,0
1702.534,193.83,0.19,0,0,0,0
1702.554,193.83,0.19,0,0,0,0
1702.574,193.83,0.19,0,0,0,0
1702.594,193.83,0.19,0,0,0,0
1702.614,193.82,0.19,0,0,0,0
1702.634,193.82,0.19,0,0,0,0
1702.654,193.82,0.19,0,0,0,0
1702.674,193.82,0.19,0,0,0,0
1702.694,193.82,0.19,0,0,0,0
1702.714,193.82,0.19,0,0,0,0
1702.734,193.82,0.19,0,0,0,0
1702.754,193.82,0.19,0,0,0,0
1702.774,193.82,0.19,0,0,0,0
1702.794,193.82,0.19,0,0,0,0
1702.814,193.82,0.19,0,0,0,0
1702.834,193.82,0.19,0,0,0,0
1702.854,193.81,0.19,0,0,0,0
1702.874,193.81,0.19,0,0,0,0
1702.894,193.81,0.19,0,0,0,0
1702.914,193.81,0.19,0,0,0,0
1702.934,193.81,0.19,0,0,0,0
1702.954,193.81,0.19,0,0,0,0
1702.974,193.81,0.19,0,0,0,0
1702.994,193.81,0.19,0,0,0,0
1703.014,193.81,0.19,0,0,0,0
1703.034,193.81,0.19,0,0,0,0
1703.054,193.81,0.19,0,0,0,0
1703.074,193.81,0.19,0,0,0,0
1703.094,193.8,0.19,0,0,0,0
1703.114,193.8,0.19,0,0,0,0
1703.134,193.8,0.19,0,0,0,0
1703.154,193.8,0.19,0,0,0,0
1703.174,193.8,0.19,0,0,0,0
1703.194,193.8,0.19,0,0,0,0
1703.214,193.8,0.19,0,0,0,0
1703.234,193.8,0.19,0,0,0,0
1703.254,193.8,0.19,0,0,0,0
1703.274,193.8,0.19,0,0,0,0
1703.294,193.8,0.19,0,0,0,0
1703.314,193.8,0.19,0,0,0,0
1703.334,193.79,0.19,0,0,0,0
1703.354,193.79,0.19,0,0,0,0
1703.374,193.79,0.19,0,0,0,0
1703.394,193.79,0.19,0,0,0,0
1703.414,193.79,0.19,0,0,0,0
1703.434,193.79,0.19,0,0,0,0
1703.454,193.79,0.19,0,0,0,0
1703.474,193.79,0.19,0,0,0,0
1703.494,193.79,0.19,0,0,0,0
1703.514,193.79,0.19,0,0,0,0
1703.534,193.79,0.19,0,0,0,0
1703.554,193.79,0.19,0,0,0,0
1703.574,193.78,0.19,0,0,0,0
1703.594,193.78,0.19,0,0,0,0
1703.614,193.78,0.19,0,0,0,0
1703.634,193.78,0.19,0,0,0,0
1703.654,193.78,0.19,0,0,0,0
1703.674,193.78,0.19,0,0,0,0
1703.694,193.78,0.19,0,0,0,0
1703.714,193.78,0.19,0,0,0,0
1703.734,193.78,0.19,0,0,0,0
1703.754,193.78,0.19,0,0,0,0
1703.774,193.78,0.19,0,0,0,0
1703.794,193.78,0.19,0,0,0,0
1703.814,193.77,0.19,0,0,0,0
1703.834,193.77,0.19,0,0,0,0
1703.854,193.77,0.19,0,0,0,0
1703.874,193.77,0.19,0,0,0,0
1703.894,193.77,0.19,0,0,0,0
1703.914,193.77,0.19,0,0,0,0
1703.934,193.77,0.19,0,0,0,0
1703.954,193.77,0.19,0,0,0,0
1703.974,193.77,0.19,0,0,0,0
1703.994,193.77,0.19,0,0,0,0
1704.014,193.77,0.19,0,0,0,0
1704.034,193.77,0.19,0,0,0,0
1704.054,193.76,0.19,0,0,0,0
1704.074,193.76,0.19,0,0,0,0
1704.094,193.76,0.19,0,0,0,0
1704.114,193.76,0.19,0,0,0,0
1704.134,193.76,0.19,0,0,0,0
1704.154,193.76,0.19,0,0,0,0
1704.174,193.76,0.19,0,0,0,0
1704.194,193.76,0.19,0,0,0,0
1704.214,193.76,0.19,0,0,0,0
1704.234,193.76,0.19,0,0,0,0
1704.254,193.76,0.19,0,0,0,0
1704.274,193.76,0.19,0,0,0,0
1704.294,193.76,0.19,0,0,0,0
1704.314,193.75,0.19,0,0,0,0
1704.334,193.75,0.19,0,0,0,0
1704.354,193.75,0.19,0,0,0,0
1704.374,193.75,0.19,0,0,0,0
1704.394,193.75,0.19,0,0,0,0
1704.414,193.75,0.19,0,0,0,0
1704.434,193.75,0.19,0,0,0,0
1704.454,193.75,0.19,0,0,0,0
1704.474,193.75,0.19,0,0,0,0
1704.494,193.75,0.19,0,0,0,0
1704.514,193.75,0.19,0,0,0,0
1704.534,193.75,0.19,0,0,0,0
1704.554,193.74,0.19,0,0,0,0
1704.574,193.74,0.19,0,0,0,0
1704.594,193.74,0.19,0,0,0,0
1704.614,193.74,0.19,0,0,0,0
1704.634,193.74,0.19,0,0,0,0
1704.654,193.74,0.19,0,0,0,0
1704.674,193.74,0.19,0,0,0,0
1704.694,193.74,0.19,0,0,0,0
1704.714,193.74,0.19,0,0,0,0
1704.734,193.74,0.19,0,0,0,0
1704.754,193.74,0.19,0,0,0,0
1704.774,193.74,0.19,0,0,0,0
1704.794,193.73,0.19,0,0,0,0
1704.814,193.73,0.19,0,0,0,0
1704.834,193.73,0.19,0,0,0,0
1704.854,193.73,0.19,0,0,0,0
1704.874,193.73,0.19,0,0,0,0
1704.894,193.73,0.19,0,0,0,0
1704.914,193.73,0.19,0,0,0,0
1704.934,193.73,0.19,0,0,0,0
1704.954,193.73,0.19,0,0,0,0
1704.974,193.73,0.19,0,0,0,0
1704.994,193.73,0.19,0,0,0,0
1705.014,193.73,0.19,0,0,0,0
1705.034,193.72,0.19,0,0,0,0
1705.054,193.72,0.19,0,0,0,0
1705.074,193.72,0.19,0,0,0,0
1705.094,193.72,0.19,0,0,0,0
1705.114,193.72,0.19,0,0,0,0
1705.134,193.72,0.19,0,0,0,0
1705.154,193.72,0.19,0,0,0,0
1705.174,193.72,0.19,0,0,0,0
1705.194,193.72,0.19,0,0,0,0
1705.214,193.72,0.19,0,0,0,0
1705.234,193.72,0.19,0,0,0,0
1705.254,193.72,0.19,0,0,0,0
1705.274,193.71,0.19,0,0,0,0
1705.294,193.71,0.19,0,0,0,0
1705.314,193.71,0.19,0,0,0,0
1705.334,193.71,0.19,0,0,0,0
1705.354,193.71,0.19,0,0,0,0
1705.374,193.71,0.19,0,0,0,0
1705.394,193.71,0.19,0,0,0,0
1705.414,193.71,0.19,0,0,0,0
1705.434,193.71,0.19,0,0,0,0
1705.454,193.71,0.19,0,0,0,0
1705.474,193.71,0.19,0,0,0,0
1705.494,193.71,0.19,0,0,0,0
1705.514,193.7,0.19,0,0,0,0
1705.534,193.7,0.19,0,0,0,0
1705.554,193.7,0.19,0,0,0,0
1705.574,193.7,0.19,0,0,0,0
1705.594,193.7,0.19,0,0,0,0
1705.614,193.7,0.19,0,0,0,0
1705.634,193.7,0.19,0,0,0,0
1705.654,193.7,0.19,0,0,0,0
1705.674,193.7,0.19,0,0,0,0
1705.694,193.7,0.19,0,0,0,0
1705.714,193.7,0.19,0,0,0,0
1705.734,193.7,0.19,0,0,0,0
1705.754,193.69,0.19,0,0,0,0
1705.774,193.69,0.19,0,0,0,0
1705.794,193.69,0.19,0,0,0,0
1705.814,193.69,0.19,0,0,0,0
1705.834,193.69,0.19,0,0,0,0
1705.854,193.69,0.19,0,0,0,0
1705.874,193.69,0.19,0,0,0,0
1705.894,193.69,0.19,0,0,0,0
1705.914,193.69,0.19,0,0,0,0
1705.934,193.69,0.19,0,0,0,0
1705.954,193.69,0.19,0,0,0,0
1705.974,193.69,0.19,0,0,0,0
1705.994,193.68,0.19,0,0,0,0
1706.014,193.68,0.19,0,0,0,0
1706.034,193.68,0.19,0,0,0,0
1706.054,193.68,0.19,0,0,0,0
1706.074,193.68,0.19,0,0,0,0
1706.094,193.68,0.19,0,0,0,0
1706.114,193.68,0.19,0,0,0,0
1706.134,193.68,0.19,0,0,0,0
1706.154,193.68,0.19,0,0,0,0
1706.174,193.68,0.19,0,0,0,0
1706.194,193.68,0.19,0,0,0,0
1706.214,193.68,0.19,0,0,0,0
1706.234,193.68,0.19,0,0,0,0
1706.254,193.67,0.19,0,0,0,0
1706.274,193.67,0.19,0,0,0,0
1706.294,193.67,0.19,0,0,0,0
1706.314,193.67,0.19,0,0,0,0
1706.334,193.67,0.19,0,0,0,0
1706.354,193.67,0.19,0,0,0,0
1706.374,193.67,0.19,0,0,0,0
1706.394,193.67,0.19,0,0,0,0
1706.414,193.67,0.19,0,0,0,0
1706.434,193.67,0.19,0,0,0,0
1706.454,193.67,0.19,0,0,0,0
1706.474,193.67,0.19,0,0,0,0
1706.494,193.66,0.19,0,0,0,0
1706.514,193.66,0.19,0,0,0,0
1706.534,193.66,0.19,0,0,0,0
1706.554,193.66,0.19,0,0,0,0
1706.574,193.66,0.19,0,0,0,0
1706.594,193.66,0.19,0,0,0,0
1706.614,193.66,0.19,0,0,0,0
1706.634,193.66,0.19,0,0,0,0
1706.654,193.66,0.19,0,0,0,0
1706.674,193.66,0.19,0,0,0,0
1706.694,193.66,0.19,0,0,0,0
1706.714,193.66,0.19,0,0,0,0
1706.734,193.65,0.19,0,0,0,0
1706.754,193.65,0.19,0,0,0,0
1706.774,193.65,0.19,0,0,0,0
1706.794,193.65,0.19,0,0,0,0
1706.814,193.65,0.19,0,0,0,0
1706.834,193.65,0.19,0,0,0,0
1706.854,193.65,0.19,0,0,0,0
1706.874,193.65,0.19,0,0,0,0
1706.894,193.65,0.19,0,0,0,0
1706.914,193.65,0.19,0,0,0,0
1706.934,193.65,0.19,0,0,0,0
1706.954,193.65,0.19,0,0,0,0
1706.974,193.64,0.19,0,0,0,0
1706.994,193.64,0.19,0,0,0,0
1707.014,193.64,0.19,0,0,0,0
1707.034,193.64,0.19,0,0,0,0
1707.054,193.64,0.19,0,0,0,0
1707.074,193.64,0.19,0,0,0,0
1707.094,193.64,0.19,0,0,0,0
1707.114,193.64,0.19,0,0,0,0
1707.134,193.64,0.19,0,0,0,0
1707.154,193.64,0.19,0,0,0,0
1707.174,193.64,0.19,0,0,0,0
1707.194,193.64,0.19,0,0,0,0
1707.214,193.63,0.19,0,0,0,0
1707.234,193.63,0.19,0,0,0,0
1707.254,193.63,0.19,0,0,0,0
1707.274,193.63,0.19,0,0,0,0
1707.294,193.63,0.19,0,0,0,0
1707.314,193.63,0.19,0,0,0,0
1707.334,193.63,0.19,0,0,0,0
1707.354,193.63,0.19,0,0,0,0
1707.374,193.63,0.19,0,0,0,0
1707.394,193.63,0.19,0,0,0,0
1707.414,193.63,0.19,0,0,0,0
1707.434,193.63,0.19,0,0,0,0
1707.454,193.62,0.19,0,0,0,0
1707.474,193.62,0.19,0,0,0,0
1707.494,193.62,0.19,0,0,0,0
1707.514,193.62,0.19,0,0,0,0
1707.534,193.62,0.19,0,0,0,0
1707.554,193.62,0.19,0,0,0,0
1707.574,193.62,0.19,0,0,0,0
1707.594,193.62,0.19,0,0,0,0
1707.614,193.62,0.19,0,0,0,0
1707.634,193.62,0.19,0,0,0,0
1707.654,193.62,0.19,0,0,0,0
1707.674,193.62,0.19,0,0,0,0
1707.694,193.62,0.19,0,0,0,0
1707.714,193.61,0.19,0,0,0,0
1707.734,193.61,0.19,0,0,0,0
1707.754,193.61,0.19,0,0,0,0
1707.774,193.61,0.19,0,0,0,0
1707.794,193.61,0.19,0,0,0,0
1707.814,193.61,0.19,0,0,0,0
1707.834,193.61,0.19,0,0,0,0
1707.854,193.61,0.19,0,0,0,0
1707.874,193.61,0.19,0,0,0,0
1707.894,193.61,0.19,0,0,0,0
1707.914,193.61,0.19,0,0,0,0
1707.934,193.61,0.19,0,0,0,0
1707.954,193.6,0.19,0,0,0,0
1707.974,193.6,0.19,0,0,0,0
1707.994,193.6,0.19,0,0,0,0
1708.014,193.6,0.19,0,0,0,0
1708.034,193.6,0.19,0,0,0,0
1708.054,193.6,0.19,0,0,0,0
1708.074,193.6,0.19,0,0,0,0
1708.094,193.6,0.19,0,0,0,0
1708.114,193.6,0.19,0,0,0,0
1708.134,193.6,0.19,0,0,0,0
1708.154,193.6,0.19,0,0,0,0
1708.174,193.6,0.19,0,0,0,0
1708.194,193.59,0.19,0,0,0,0
1708.214,193.59,0.19,0,0,0,0
1708.234,193.59,0.19,0,0,0,0
1708.254,193.59,0.19,0,0,0,0
1708.274,193.59,0.19,0,0,0,0
1708.294,193.59,0.19,0,0,0,0
1708.314,193.59,0.19,0,0,0,0
1708.334,193.59,0.19,0,0,0,0
1708.354,193.59,0.19,0,0,0,0
1708.374,193.59,0.19,0,0,0,0
1708.394,193.59,0.19,0,0,0,0
1708.414,193.59,0.19,0,0,0,0
1708.434,193.58,0.19,0,0,0,0
1708.454,193.58,0.19,0,0,0,0
1708.474,193.58,0.19,0,0,0,0
1708.494,193.58,0.19,0,0,0,0
