wavelength,alpha_0,alpha_0_uncertainty,alpha_1,alpha_1_uncertainty,alpha_2,alpha_2_uncertainty
1164.402,181.32,0.6,0,0,0,0
1164.422,181.32,0.6,0,0,0,0
1164.442,181.31,0.6,0,0,0,0
1164.462,181.31,0.6,0,0,0,0
1164.482,181.31,0.6,0,0,0,0
1164.502,181.3,0.6,0,0,0,0
1164.522,181.3,0.6,0,0,0,0
1164.542,181.3,0.6,0,0,0,0
1164.562,181.29,0.6,0,0,0,0
1164.582,181.29,0.6,0,0,0,0
1164.602,181.29,0.6,0,0,0,0
1164.622,181.28,0.6,0,0,0,0
1164.642,181.28,0.6,0,0,0,0
1164.662,181.28,0.6,0,0,0,0
1164.682,181.28,0.6,0,0,0,0
1164.702,181.27,0.6,0,0,0,0
1164.722,181.27,0.6,0,0,0,0
1164.742,181.27,0.6,0,0,0,0
1164.762,181.26,0.6,0,0,0,0
1164.782,181.26,0.6,0,0,0,0
1164.802,181.26,0.6,0,0,0,0
1164.822,181.25,0.6,0,0,0,0
1164.842,181.25,0.6,0,0,0,0
1164.862,181.25,0.6,0,0,0,0
1164.882,181.24,0.6,0,0,0,0
1164.902,181.24,0.6,0,0,0,0
1164.922,181.24,0.6,0,0,0,0
1164.942,181.24,0.6,0,0,0,0
1164.962,181.23,0.6,0,0,0,0
1164.982,181.23,0.6,0,0,0,0
1165.002,181.23,0.6,0,0,0,0
1165.022,181.22,0.6,0,0,0,0
1165.042,181.22,0.6,0,0,0,0
1165.062,181.22,0.6,0,0,0,0
1165.082,181.21,0.6,0,0,0,0
1165.102,181.21,0.6,0,0,0,0
1165.122,181.21,0.6,0,0,0,0
1165.142,181.2,0.6,0,0,0,0
1165.162,181.2,0.6,0,0,0,0
1165.182,181.2,0.6,0,0,0,0
1165.202,181.2,0.6,0,0,0,0
1165.222,181.19,0.6,0,0,0,0
1165.242,181.19,0.6,0,0,0,0
1165.262,181.19,0.6,0,0,0,0
1165.282,181.18,0.6,0,0,0,0
1165.302,181.18,0.6,0,0,0,0
1165.322,181.18,0.6,0,0,0,0
1165.342,181.17,0.6,0,0,0,0
1165.362,181.17,0.6,0,0,0,0
1165.382,181.17,0.6,0,0,0,0
1165.402,181.16,0.6,0,0,0,0
1165.422,181.16,0.6,0,0,0,0
1165.442,181.16,0.6,0,0,0,0
1165.462,181.16,0.6,0,0,0,0
1165.482,181.15,0.6,0,0,0,0
1165.502,181.15,0.6,0,0,0,0
1165.522,181.15,0.6,0,0,0,0
1165.542,181.14,0.6,0,0,0,0
1165.562,181.14,0.6,0,0,0,0
1165.582,181.14,0.6,0,0,0,0
1165.602,181.13,0.6,0,0,0,0
1165.622,181.13,0.6,0,0,0,0
1165.642,181.13,0.6,0,0,0,0
1165.662,181.12,0.6,0,0,0,0
1165.682,181.12,0.6,0,0,0,0
1165.702,181.12,0.6,0,0,0,0
1165.722,181.12,0.6,0,0,0,0
1165.742,181.11,0.6,0,0,0,0
1165.762,181.11,0.6,0,0,0,0
1165.782,181.11,0.6,0,0,0,0
1165.802,181.1,0.6,0,0,0,0
1165.822,181.1,0.6,0,0,0,0
1165.842,181.1,0.6,0,0,0,0
1165.862,181.09,0.6,0,0,0,0
1165.882,181.09,0.6,0,0,0,0
1165.902,181.09,0.6,0,0,0,0
1165.922,181.08,0.6,0,0,0,0
1165.942,181.08,0.6,0,0,0,0
1165.962,181.08,0.6,0,0,0,0
1165.982,181.08,0.6,0,0,0,0
1166.002,181.07,0.6,0,0,0,0
1166.022,181.07,0.6,0,0,0,0
1166.042,181.07,0.6,0,0,0,0
1166.062,181.06,0.6,0,0,0,0
1166.082,181.06,0.6,0,0,0,0
1166.102,181.06,0.6,0,0,0,0
1166.122,181.05,0.6,0,0,0,0
1166.142,181.05,0.6,0,0,0,0
1166.162,181.05,0.6,0,0,0,0
1166.182,181.04,0.6,0,0,0,0
1166.202,181.04,0.6,0,0,0,0
1166.222,181.04,0.6,0,0,0,0
1166.242,181.04,0.6,0,0,0,0
1166.262,181.03,0.6,0,0,0,0
1166.282,181.03,0.6,0,0,0,0
1166.302,181.03,0.6,0,0,0,0
1166.322,181.02,0.6,0,0,0,0
1166.342,181.02,0.6,0,0,0,0
1166.362,181.02,0.6,0,0,0,0
1166.382,181.01,0.6,0,0,0,0
1166.402,181.01,0.6,0,0,0,0
1166.422,181.01,0.6,0,0,0,0
1166.442,181,0.6,0,0,0,0
1166.462,181,0.6,0,0,0,0
1166.482,181,0.6,0,0,0,0
1166.502,181,0.6,0,0,0,0
1166.522,180.99,0.6,0,0,0,0
1166.542,180.99,0.6,0,0,0,0
1166.562,180.99,0.6,0,0,0,0
1166.582,180.98,0.6,0,0,0,0
1166.602,180.98,0.6,0,0,0,0
1166.622,180.98,0.6,0,0,0,0
1166.642,180.97,0.6,0,0,0,0
1166.662,180.97,0.6,0,0,0,0
1166.682,180.97,0.6,0,0,0,0
1166.702,180.96,0.6,0,0,0,0
1166.722,180.96,0.6,0,0,0,0
1166.742,180.96,0.6,0,0,0,0
1166.762,180.96,0.6,0,0,0,0
1166.782,180.95,0.6,0,0,0,0
1166.802,180.95,0.6,0,0,0,0
1166.822,180.95,0.6,0,0,0,0
1166.842,180.94,0.6,0,0,0,0
1166.862,180.94,0.6,0,0,0,0
1166.882,180.94,0.6,0,0,0,0
1166.902,180.93,0.6,0,0,0,0
1166.922,180.93,0.6,0,0,0,0
1166.942,180.93,0.6,0,0,0,0
1166.962,180.93,0.6,0,0,0,0
1166.982,180.92,0.6,0,0,0,0
1167.002,180.92,0.6,0,0,0,0
1167.022,180.92,0.6,0,0,0,0
1167.042,180.91,0.6,0,0,0,0
1167.062,180.91,0.6,0,0,0,0
1167.082,180.91,0.6,0,0,0,0
1167.102,180.9,0.6,0,0,0,0
1167.122,180.9,0.6,0,0,0,0
1167.142,180.9,0.6,0,0,0,0
1167.162,180.89,0.6,0,0,0,0
1167.182,180.89,0.6,0,0,0,0
1167.202,180.89,0.6,0,0,0,0
1167.222,180.89,0.6,0,0,0,0
1167.242,180.88,0.6,0,0,0,0
1167.262,180.88,0.6,0,0,0,0
1167.282,180.88,0.6,0,0,0,0
1167.302,180.87,0.6,0,0,0,0
1167.322,180.87,0.6,0,0,0,0
1167.342,180.87,0.6,0,0,0,0
1167.362,180.86,0.6,0,0,0,0
1167.382,180.86,0.6,0,0,0,0
1167.402,180.86,0.6,0,0,0,0
1167.422,180.86,0.6,0,0,0,0
1167.442,180.85,0.6,0,0,0,0
1167.462,180.85,0.6,0,0,0,0
1167.482,180.85,0.6,0,0,0,0
1167.502,180.84,0.6,0,0,0,0
1167.522,180.84,0.6,0,0,0,0
1167.542,180.84,0.6,0,0,0,0
1167.562,180.83,0.6,0,0,0,0
1167.582,180.83,0.6,0,0,0,0
1167.602,180.83,0.6,0,0,0,0
1167.622,180.82,0.6,0,0,0,0
1167.642,180.82,0.6,0,0,0,0
1167.662,180.82,0.6,0,0,0,0
1167.682,180.82,0.6,0,0,0,0
1167.702,180.81,0.6,0,0,0,0
1167.722,180.81,0.6,0,0,0,0
1167.742,180.81,0.6,0,0,0,0
1167.762,180.8,0.6,0,0,0,0
1167.782,180.8,0.6,0,0,0,0
1167.802,180.8,0.6,0,0,0,0
1167.822,180.79,0.6,0,0,0,0
1167.842,180.79,0.6,0,0,0,0
1167.862,180.79,0.6,0,0,0,0
1167.882,180.79,0.6,0,0,0,0
1167.902,180.78,0.6,0,0,0,0
1167.922,180.78,0.6,0,0,0,0
1167.942,180.78,0.6,0,0,0,0
1167.962,180.77,0.6,0,0,0,0
1167.982,180.77,0.6,0,0,0,0
1168.002,180.77,0.6,0,0,0,0
1168.022,180.76,0.6,0,0,0,0
1168.042,180.76,0.6,0,0,0,0
1168.062,180.76,0.6,0,0,0,0
1168.082,180.75,0.6,0,0,0,0
1168.102,180.75,0.6,0,0,0,0
1168.122,180.75,0.6,0,0,0,0
1168.142,180.75,0.6,0,0,0,0
1168.162,180.74,0.6,0,0,0,0
1168.182,180.74,0.6,0,0,0,0
1168.202,180.74,0.6,0,0,0,0
1168.222,180.73,0.6,0,0,0,0
1168.242,180.73,0.6,0,0,0,0
1168.262,180.73,0.6,0,0,0,0
1168.282,180.72,0.6,0,0,0,0
1168.302,180.72,0.6,0,0,0,0
1168.322,180.72,0.6,0,0,0,0
1168.342,180.72,0.6,0,0,0,0
1168.362,180.71,0.6,0,0,0,0
1168.382,180.71,0.6,0,0,0,0
1168.402,180.71,0.6,0,0,0,0
1168.422,180.7,0.6,0,0,0,0
1168.442,180.7,0.6,0,0,0,0
1168.462,180.7,0.6,0,0,0,0
1168.482,180.69,0.6,0,0,0,0
1168.502,180.69,0.6,0,0,0,0
1168.522,180.69,0.6,0,0,0,0
1168.542,180.68,0.6,0,0,0,0
1168.562,180.68,0.6,0,0,0,0
1168.582,180.68,0.6,0,0,0,0
1168.602,180.68,0.6,0,0,0,0
1168.622,180.67,0.6,0,0,0,0
1168.642,180.67,0.6,0,0,0,0
1168.662,180.67,0.6,0,0,0,0
1168.682,180.66,0.6,0,0,0,0
1168.702,180.66,0.6,0,0,0,0
1168.722,180.66,0.6,0,0,0,0
1168.742,180.65,0.6,0,0,0,0
1168.762,180.65,0.6,0,0,0,0
1168.782,180.65,0.6,0,0,0,0
1168.802,180.65,0.6,0,0,0,0
1168.822,180.64,0.6,0,0,0,0
1168.842,180.64,0.6,0,0,0,0
1168.862,180.64,0.6,0,0,0,0
1168.882,180.63,0.6,0,0,0,0
1168.902,180.63,0.6,0,0,0,0
1168.922,180.63,0.6,0,0,0,0
1168.942,180.62,0.6,0,0,0,0
1168.962,180.62,0.6,0,0,0,0
1168.982,180.62,0.6,0,0,0,0
1169.002,180.62,0.6,0,0,0,0
1169.022,180.61,0.6,0,0,0,0
1169.042,180.61,0.6,0,0,0,0
1169.062,180.61,0.6,0,0,0,0
1169.082,180.6,0.6,0,0,0,0
1169.102,180.6,0.6,0,0,0,0
1169.122,180.6,0.6,0,0,0,0
1169.142,180.59,0.6,0,0,0,0
1169.162,180.59,0.6,0,0,0,0
1169.182,180.59,0.6,0,0,0,0
1169.202,180.59,0.6,0,0,0,0
1169.222,180.58,0.6,0,0,0,0
1169.242,180.58,0.6,0,0,0,0
1169.262,180.58,0.6,0,0,0,0
1169.282,180.57,0.6,0,0,0,0
1169.302,180.57,0.6,0,0,0,0
1169.322,180.57,0.6,0,0,0,0
1169.342,180.56,0.6,0,0,0,0
1169.362,180.56,0.6,0,0,0,0
1169.382,180.56,0.6,0,0,0,0
1169.402,180.55,0.6,0,0,0,0
1169.422,180.55,0.6,0,0,0,0
1169.442,180.55,0.6,0,0,0,0
1169.462,180.55,0.6,0,0,0,0
1169.482,180.54,0.6,0,0,0,0
1169.502,180.54,0.6,0,0,0,0
1169.522,180.54,0.6,0,0,0,0
1169.542,180.53,0.6,0,0,0,0
1169.562,180.53,0.6,0,0,0,0
1169.582,180.53,0.6,0,0,0,0
1169.602,180.52,0.6,0,0,0,0
1169.622,180.52,0.6,0,0,0,0
1169.642,180.52,0.6,0,0,0,0
1169.662,180.52,0.6,0,0,0,0
1169.682,180.51,0.6,0,0,0,0
1169.702,180.51,0.6,0,0,0,0
1169.722,180.51,0.6,0,0,0,0
1169.742,180.5,0.6,0,0,0,0
1169.762,180.5,0.6,0,0,0,0
1169.782,180.5,0.6,0,0,0,0
1169.802,180.49,0.6,0,0,0,0
1169.822,180.49,0.6,0,0,0,0
1169.842,180.49,0.6,0,0,0,0
1169.862,180.49,0.6,0,0,0,0
1169.882,180.48,0.6,0,0,0,0
1169.902,180.48,0.6,0,0,0,0
1169.922,180.48,0.6,0,0,0,0
1169.942,180.47,0.6,0,0,0,0
1169.962,180.47,0.6,0,0,0,0
1169.982,180.47,0.6,0,0,0,0
1170.002,180.46,0.6,0,0,0,0
1170.022,180.46,0.6,0,0,0,0
1170.042,180.46,0.6,0,0,0,0
1170.062,180.46,0.6,0,0,0,0
1170.082,180.45,0.6,0,0,0,0
1170.102,180.45,0.6,0,0,0,0
1170.122,180.45,0.6,0,0,0,0
1170.142,180.44,0.6,0,0,0,0
1170.162,180.44,0.6,0,0,0,0
1170.182,180.44,0.6,0,0,0,0
1170.202,180.43,0.6,0,0,0,0
1170.222,180.43,0.6,0,0,0,0
1170.242,180.43,0.6,0,0,0,0
1170.262,180.43,0.6,0,0,0,0
1170.282,180.42,0.6,0,0,0,0
1170.302,180.42,0.6,0,0,0,0
1170.322,180.42,0.6,0,0,0,0
1170.342,180.41,0.6,0,0,0,0
1170.362,180.41,0.6,0,0,0,0
1170.382,180.41,0.6,0,0,0,0
1170.402,180.4,0.6,0,0,0,0
1170.422,180.4,0.6,0,0,0,0
1170.442,180.4,0.6,0,0,0,0
1170.462,180.4,0.6,0,0,0,0
1170.482,180.39,0.6,0,0,0,0
1170.502,180.39,0.6,0,0,0,0
1170.522,180.39,0.6,0,0,0,0
1170.542,180.38,0.6,0,0,0,0
1170.562,180.38,0.6,0,0,0,0
1170.582,180.38,0.6,0,0,0,0
1170.602,180.37,0.6,0,0,0,0
1170.622,180.37,0.6,0,0,0,0
1170.642,180.37,0.6,0,0,0,0
1170.662,180.37,0.6,0,0,0,0
1170.682,180.36,0.6,0,0,0,0
1170.702,180.36,0.6,0,0,0,0
1170.722,180.36,0.6,0,0,0,0
1170.742,180.35,0.6,0,0,0,0
1170.762,180.35,0.6,0,0,0,0
1170.782,180.35,0.6,0,0,0,0
1170.802,180.34,0.6,0,0,0,0
1170.822,180.34,0.6,0,0,0,0
1170.842,180.34,0.6,0,0,0,0
1170.862,180.34,0.6,0,0,0,0
1170.882,180.33,0.6,0,0,0,0
1170.902,180.33,0.6,0,0,0,0
1170.922,180.33,0.6,0,0,0,0
1170.942,180.32,0.6,0,0,0,0
1170.962,180.32,0.6,0,0,0,0
1170.982,180.32,0.6,0,0,0,0
1171.002,180.31,0.6,0,0,0,0
1171.022,180.31,0.6,0,0,0,0
1171.042,180.31,0.6,0,0,0,0
1171.062,180.31,0.6,0,0,0,0
1171.082,180.3,0.6,0,0,0,0
1171.102,180.3,0.6,0,0,0,0
1171.122,180.3,0.6,0,0,0,0
1171.142,180.29,0.6,0,0,0,0
1171.162,180.29,0.6,0,0,0,0
1171.182,180.29,0.6,0,0,0,0
1171.202,180.28,0.6,0,0,0,0
1171.222,180.28,0.6,0,0,0,0
1171.242,180.28,0.6,0,0,0,0
1171.262,180.28,0.6,0,0,0,0
1171.282,180.27,0.6,0,0,0,0
1171.302,180.27,0.6,0,0,0,0
1171.322,180.27,0.6,0,0,0,0
1171.342,180.26,0.6,0,0,0,0
1171.362,180.26,0.6,0,0,0,0
1171.382,180.26,0.6,0,0,0,0
1171.402,180.25,0.6,0,0,0,0
1171.422,180.25,0.6,0,0,0,0
1171.442,180.25,0.6,0,0,0,0
1171.462,180.25,0.6,0,0,0,0
1171.482,180.24,0.6,0,0,0,0
1171.502,180.24,0.6,0,0,0,0
1171.522,180.24,0.6,0,0,0,0
1171.542,180.23,0.6,0,0,0,0
1171.562,180.23,0.6,0,0,0,0
1171.582,180.23,0.6,0,0,0,0
1171.602,180.22,0.6,0,0,0,0
1171.622,180.22,0.6,0,0,0,0
1171.642,180.22,0.6,0,0,0,0
1171.662,180.22,0.6,0,0,0,0
1171.682,180.21,0.6,0,0,0,0
1171.702,180.21,0.6,0,0,0,0
1171.722,180.21,0.6,0,0,0,0
1171.742,180.2,0.6,0,0,0,0
1171.762,180.2,0.6,0,0,0,0
1171.782,180.2,0.6,0,0,0,0
1171.802,180.2,0.6,0,0,0,0
1171.822,180.19,0.6,0,0,0,0
1171.842,180.19,0.6,0,0,0,0
1171.862,180.19,0.6,0,0,0,0
1171.882,180.18,0.6,0,0,0,0
1171.902,180.18,0.6,0,0,0,0
1171.922,180.18,0.6,0,0,0,0
1171.942,180.17,0.6,0,0,0,0
1171.962,180.17,0.6,0,0,0,0
1171.982,180.17,0.6,0,0,0,0
1172.002,180.17,0.6,0,0,0,0
1172.022,180.16,0.6,0,0,0,0
1172.042,180.16,0.6,0,0,0,0
1172.062,180.16,0.6,0,0,0,0
1172.082,180.15,0.6,0,0,0,0
1172.102,180.15,0.6,0,0,0,0
1172.122,180.15,0.6,0,0,0,0
1172.142,180.14,0.6,0,0,0,0
1172.162,180.14,0.6,0,0,0,0
1172.182,180.14,0.6,0,0,0,0
1172.202,180.14,0.6,0,0,0,0
1172.222,180.13,0.6,0,0,0,0
1172.242,180.13,0.6,0,0,0,0
1172.262,180.13,0.6,0,0,0,0
1172.282,180.12,0.6,0,0,0,0
1172.302,180.12,0.6,0,0,0,0
1172.322,180.12,0.6,0,0,0,0
1172.342,180.11,0.6,0,0,0,0
1172.362,180.11,0.6,0,0,0,0
1172.382,180.11,0.6,0,0,0,0
1172.402,180.11,0.6,0,0,0,0
1172.422,180.1,0.6,0,0,0,0
1172.442,180.1,0.6,0,0,0,0
1172.462,180.1,0.6,0,0,0,0
1172.482,180.09,0.6,0,0,0,0
1172.502,180.09,0.6,0,0,0,0
1172.522,180.09,0.6,0,0,0,0
1172.542,180.09,0.6,0,0,0,0
1172.562,180.08,0.6,0,0,0,0
1172.582,180.08,0.6,0,0,0,0
1172.602,180.08,0.6,0,0,0,0
1172.622,180.07,0.6,0,0,0,0
1172.642,180.07,0.6,0,0,0,0
1172.662,180.07,0.6,0,0,0,0
1172.682,180.06,0.6,0,0,0,0
1172.702,180.06,0.6,0,0,0,0
1172.722,180.06,0.6,0,0,0,0
1172.742,180.06,0.6,0,0,0,0
1172.762,180.05,0.6,0,0,0,0
1172.782,180.05,0.6,0,0,0,0
1172.802,180.05,0.6,0,0,0,0
1172.822,180.04,0.6,0,0,0,0
1172.842,180.04,0.6,0,0,0,0
1172.862,180.04,0.6,0,0,0,0
1172.882,180.03,0.6,0,0,0,0
1172.902,180.03,0.6,0,0,0,0
1172.922,180.03,0.6,0,0,0,0
1172.942,180.03,0.6,0,0,0,0
1172.962,180.02,0.6,0,0,0,0
1172.982,180.02,0.6,0,0,0,0
1173.002,180.02,0.6,0,0,0,0
1173.022,180.01,0.6,0,0,0,0
1173.042,180.01,0.6,0,0,0,0
1173.062,180.01,0.6,0,0,0,0
1173.082,180,0.6,0,0,0,0
1173.102,180,0.6,0,0,0,0
1173.122,180,0.6,0,0,0,0
1173.142,180,0.6,0,0,0,0
1173.162,179.99,0.6,0,0,0,0
1173.182,179.99,0.6,0,0,0,0
1173.202,179.99,0.6,0,0,0,0
1173.222,179.98,0.6,0,0,0,0
1173.242,179.98,0.6,0,0,0,0
1173.262,179.98,0.6,0,0,0,0
1173.282,179.98,0.6,0,0,0,0
1173.302,179.97,0.6,0,0,0,0
1173.322,179.97,0.6,0,0,0,0
1173.342,179.97,0.6,0,0,0,0
1173.362,179.96,0.6,0,0,0,0
1173.382,179.96,0.6,0,0,0,0
1173.402,179.96,0.6,0,0,0,0
1173.422,179.95,0.6,0,0,0,0
1173.442,179.95,0.6,0,0,0,0
1173.462,179.95,0.6,0,0,0,0
1173.482,179.95,0.6,0,0,0,0
1173.502,179.94,0.6,0,0,0,0
1173.522,179.94,0.6,0,0,0,0
1173.542,179.94,0.6,0,0,0,0
1173.562,179.93,0.6,0,0,0,0
1173.582,179.93,0.6,0,0,0,0
1173.602,179.93,0.6,0,0,0,0
1173.622,179.93,0.6,0,0,0,0
1173.642,179.92,0.6,0,0,0,0
1173.662,179.92,0.6,0,0,0,0
1173.682,179.92,0.6,0,0,0,0
1173.702,179.91,0.6,0,0,0,0
1173.722,179.91,0.6,0,0,0,0
1173.742,179.91,0.6,0,0,0,0
1173.762,179.9,0.6,0,0,0,0
1173.782,179.9,0.6,0,0,0,0
1173.802,179.9,0.6,0,0,0,0
1173.822,179.9,0.6,0,0,0,0
1173.842,179.89,0.6,0,0,0,0
1173.862,179.89,0.6,0,0,0,0
1173.882,179.89,0.6,0,0,0,0
1173.902,179.88,0.6,0,0,0,0
1173.922,179.88,0.6,0,0,0,0
1173.942,179.88,0.6,0,0,0,0
1173.962,179.87,0.6,0,0,0,0
1173.982,179.87,0.6,0,0,0,0
1174.002,179.87,0.6,0,0,0,0
1174.022,179.87,0.6,0,0,0,0
1174.042,179.86,0.6,0,0,0,0
1174.062,179.86,0.6,0,0,0,0
1174.082,179.86,0.6,0,0,0,0
1174.102,179.85,0.6,0,0,0,0
1174.122,179.85,0.6,0,0,0,0
1174.142,179.85,0.6,0,0,0,0
1174.162,179.85,0.6,0,0,0,0
1174.182,179.84,0.6,0,0,0,0
1174.202,179.84,0.6,0,0,0,0
1174.222,179.84,0.6,0,0,0,0
1174.242,179.83,0.6,0,0,0,0
1174.262,179.83,0.6,0,0,0,0
1174.282,179.83,0.6,0,0,0,0
1174.302,179.82,0.6,0,0,0,0
1174.322,179.82,0.6,0,0,0,0
1174.342,179.82,0.6,0,0,0,0
1174.362,179.82,0.6,0,0,0,0
1174.382,179.81,0.6,0,0,0,0
1174.402,179.81,0.6,0,0,0,0
1174.422,179.81,0.6,0,0,0,0
1174.442,179.8,0.6,0,0,0,0
1174.462,179.8,0.6,0,0,0,0
1174.482,179.8,0.6,0,0,0,0
1174.502,179.8,0.6,0,0,0,0
1174.522,179.79,0.6,0,0,0,0
1174.542,179.79,0.6,0,0,0,0
1174.562,179.79,0.6,0,0,0,0
1174.582,179.78,0.6,0,0,0,0
1174.602,179.78,0.6,0,0,0,0
1174.622,179.78,0.6,0,0,0,0
1174.642,179.77,0.6,0,0,0,0
1174.662,179.77,0.6,0,0,0,0
1174.682,179.77,0.6,0,0,0,0
1174.702,179.77,0.6,0,0,0,0
1174.722,179.76,0.6,0,0,0,0
1174.742,179.76,0.6,0,0,0,0
1174.762,179.76,0.6,0,0,0,0
1174.782,179.75,0.6,0,0,0,0
1174.802,179.75,0.6,0,0,0,0
1174.822,179.75,0.6,0,0,0,0
1174.842,179.75,0.6,0,0,0,0
1174.862,179.74,0.6,0,0,0,0
1174.882,179.74,0.6,0,0,0,0
1174.902,179.74,0.6,0,0,0,0
1174.922,179.73,0.6,0,0,0,0
1174.942,179.73,0.6,0,0,0,0
1174.962,179.73,0.6,0,0,0,0
1174.982,179.72,0.6,0,0,0,0
1175.002,179.72,0.6,0,0,0,0
1175.022,179.72,0.6,0,0,0,0
1175.042,179.72,0.6,0,0,0,0
1175.062,179.71,0.6,0,0,0,0
1175.082,179.71,0.6,0,0,0,0
1175.102,179.71,0.6,0,0,0,0
1175.122,179.7,0.6,0,0,0,0
1175.142,179.7,0.6,0,0,0,0
1175.162,179.7,0.6,0,0,0,0
1175.182,179.7,0.6,0,0,0,0
1175.202,179.69,0.6,0,0,0,0
1175.222,179.69,0.6,0,0,0,0
1175.242,179.69,0.6,0,0,0,0
1175.262,179.68,0.6,0,0,0,0
1175.282,179.68,0.6,0,0,0,0
1175.302,179.68,0.6,0,0,0,0
1175.322,179.68,0.6,0,0,0,0
1175.342,179.67,0.6,0,0,0,0
1175.362,179.67,0.6,0,0,0,0
1175.382,179.67,0.6,0,0,0,0
1175.402,179.66,0.6,0,0,0,0
1175.422,179.66,0.6,0,0,0,0
1175.442,179.66,0.6,0,0,0,0
1175.462,179.65,0.6,0,0,0,0
1175.482,179.65,0.6,0,0,0,0
1175.502,179.65,0.6,0,0,0,0
1175.522,179.65,0.6,0,0,0,0
1175.542,179.64,0.6,0,0,0,0
1175.562,179.64,0.6,0,0,0,0
1175.582,179.64,0.6,0,0,0,0
1175.602,179.63,0.6,0,0,0,0
1175.622,179.63,0.6,0,0,0,0
1175.642,179.63,0.6,0,0,0,0
1175.662,179.63,0.6,0,0,0,0
1175.682,179.62,0.6,0,0,0,0
1175.702,179.62,0.6,0,0,0,0
1175.722,179.62,0.6,0,0,0,0
1175.742,179.61,0.6,0,0,0,0
1175.762,179.61,0.6,0,0,0,0
1175.782,179.61,0.6,0,0,0,0
1175.802,179.6,0.6,0,0,0,0
1175.822,179.6,0.6,0,0,0,0
1175.842,179.6,0.6,0,0,0,0
1175.862,179.6,0.6,0,0,0,0
1175.882,179.59,0.6,0,0,0,0
1175.902,179.59,0.6,0,0,0,0
1175.922,179.59,0.6,0,0,0,0
1175.942,179.58,0.6,0,0,0,0
1175.962,179.58,0.6,0,0,0,0
1175.982,179.58,0.6,0,0,0,0
1176.002,179.58,0.6,0,0,0,0
1176.022,179.57,0.6,0,0,0,0
1176.042,179.57,0.6,0,0,0,0
1176.062,179.57,0.6,0,0,0,0
1176.082,179.56,0.6,0,0,0,0
1176.102,179.56,0.6,0,0,0,0
1176.122,179.56,0.6,0,0,0,0
1176.142,179.56,0.6,0,0,0,0
1176.162,179.55,0.6,0,0,0,0
1176.182,179.55,0.6,0,0,0,0
1176.202,179.55,0.6,0,0,0,0
1176.222,179.54,0.6,0,0,0,0
1176.242,179.54,0.6,0,0,0,0
1176.262,179.54,0.6,0,0,0,0
1176.282,179.53,0.6,0,0,0,0
1176.302,179.53,0.6,0,0,0,0
1176.322,179.53,0.6,0,0,0,0
1176.342,179.53,0.6,0,0,0,0
1176.362,179.52,0.6,0,0,0,0
1176.382,179.52,0.6,0,0,0,0
1176.402,179.52,0.6,0,0,0,0
1176.422,179.51,0.6,0,0,0,0
1176.442,179.51,0.6,0,0,0,0
1176.462,179.51,0.6,0,0,0,0
1176.482,179.51,0.6,0,0,0,0
1176.502,179.5,0.6,0,0,0,0
1176.522,179.5,0.6,0,0,0,0
1176.542,179.5,0.6,0,0,0,0
1176.562,179.49,0.6,0,0,0,0
1176.582,179.49,0.6,0,0,0,0
1176.602,179.49,0.6,0,0,0,0
1176.622,179.49,0.6,0,0,0,0
1176.642,179.48,0.6,0,0,0,0
1176.662,179.48,0.6,0,0,0,0
1176.682,179.48,0.6,0,0,0,0
1176.702,179.47,0.6,0,0,0,0
1176.722,179.47,0.6,0,0,0,0
1176.742,179.47,0.6,0,0,0,0
1176.762,179.46,0.6,0,0,0,0
1176.782,179.46,0.6,0,0,0,0
1176.802,179.46,0.6,0,0,0,0
1176.822,179.46,0.6,0,0,0,0
1176.842,179.45,0.6,0,0,0,0
1176.862,179.45,0.6,0,0,0,0
1176.882,179.45,0.6,0,0,0,0
1176.902,179.44,0.6,0,0,0,0
1176.922,179.44,0.6,0,0,0,0
1176.942,179.44,0.6,0,0,0,0
1176.962,179.44,0.6,0,0,0,0
1176.982,179.43,0.6,0,0,0,0
1177.002,179.43,0.6,0,0,0,0
1177.022,179.43,0.6,0,0,0,0
1177.042,179.42,0.6,0,0,0,0
1177.062,179.42,0.6,0,0,0,0
1177.082,179.42,0.6,0,0,0,0
1177.102,179.42,0.6,0,0,0,0
1177.122,179.41,0.6,0,0,0,0
1177.142,179.41,0.6,0,0,0,0
1177.162,179.41,0.6,0,0,0,0
1177.182,179.4,0.6,0,0,0,0
1177.202,179.4,0.6,0,0,0,0
1177.222,179.4,0.6,0,0,0,0
1177.242,179.4,0.6,0,0,0,0
1177.262,179.39,0.6,0,0,0,0
1177.282,179.39,0.6,0,0,0,0
1177.302,179.39,0.6,0,0,0,0
1177.322,179.38,0.6,0,0,0,0
1177.342,179.38,0.6,0,0,0,0
1177.362,179.38,0.6,0,0,0,0
1177.382,179.37,0.6,0,0,0,0
1177.402,179.37,0.6,0,0,0,0
1177.422,179.37,0.6,0,0,0,0
1177.442,179.37,0.6,0,0,0,0
1177.462,179.36,0.6,0,0,0,0
1177.482,179.36,0.6,0,0,0,0
1177.502,179.36,0.6,0,0,0,0
1177.522,179.35,0.6,0,0,0,0
1177.542,179.35,0.6,0,0,0,0
1177.562,179.35,0.6,0,0,0,0
1177.582,179.35,0.6,0,0,0,0
1177.602,179.34,0.6,0,0,0,0
1177.622,179.34,0.6,0,0,0,0
1177.642,179.34,0.6,0,0,0,0
1177.662,179.33,0.6,0,0,0,0
